"preco","idade","mes_montagem","ano_montagem","km_rodados","combustivel","cavalos_potencia","cor_metalica","cor","cambio_automatico","cilindradas","portas","marchas","impostos","peso","garantia_fabrica","garantia_revendedor","periodo_garantia","abs"
7750,68,"1",1999,53000,"Gasolina",86,"não","Vermelha","não",1300,3,5,69,1015,"não","não",3,"sim"
9500,64,"5",1999,52968,"Gasolina",110,"sim","Vermelha","não",1600,3,5,69,1050,"sim","sim",3,"sim"
8450,67,"2",1999,52800,"Gasolina",86,"sim","Preta","não",1300,3,5,69,1015,"não","sim",3,"não"
8950,57,"12",1999,52548,"Gasolina",110,"não","Vermelha","não",1600,3,5,69,1050,"não","sim",3,"sim"
8400,60,"9",1999,52487,"Gasolina",110,"sim","Bege","não",1600,4,5,69,1035,"não","sim",3,"sim"
9250,66,"3",1999,52383,"Gasolina",86,"não","Azul","não",1300,3,5,69,1015,"não","sim",3,"sim"
8900,61,"8",1999,52112,"Gasolina",110,"sim","Cinza","não",1600,4,5,69,1035,"não","não",6,"sim"
8750,58,"11",1999,51712,"Gasolina",110,"não","Vermelha","não",1600,3,5,69,1050,"não","sim",3,"sim"
10950,58,"11",1999,51421,"Gasolina",110,"não","Prata","sim",1600,5,3,85,1105,"não","não",6,"não"
8950,61,"8",1999,51235,"Gasolina",86,"sim","Vermelha","não",1300,4,5,69,1000,"não","sim",3,"sim"
8950,65,"4",1999,51000,"Gasolina",86,"sim","Cinza","não",1300,3,5,69,1015,"não","não",3,"não"
8895,61,"8",1999,50925,"Gasolina",110,"sim","Cinza","não",1600,5,5,85,1070,"sim","sim",3,"sim"
8750,59,"10",1999,50469,"Gasolina",110,"sim","Preta","não",1600,5,5,85,1070,"sim","sim",3,"sim"
9750,61,"8",1999,50173,"Gasolina",110,"sim","Cinza","não",1600,5,5,85,1075,"não","sim",3,"sim"
9950,62,"7",1999,50000,"Gasolina",110,"sim","Azul","não",1600,5,5,85,1075,"não","sim",3,"sim"
10950,65,"4",1999,49942,"Gasolina",110,"não","Vermelha","não",1600,3,6,85,1065,"não","sim",3,"sim"
9900,67,"2",1999,49585,"Gasolina",110,"não","Vermelha","não",1600,5,5,85,1085,"sim","sim",3,"sim"
9500,62,"7",1999,49258,"Gasolina",110,"sim","Cinza","não",1600,4,5,69,1035,"não","sim",3,"não"
9950,61,"8",1999,49000,"Gasolina",110,"não","Vermelha","não",1600,3,5,69,1050,"não","sim",3,"sim"
9950,63,"6",1999,48738,"Gasolina",110,"não","Azul","não",1600,5,5,85,1055,"não","sim",12,"sim"
10500,62,"7",1999,47750,"Gasolina",86,"sim","Azul","não",1300,5,5,69,1040,"não","sim",3,"sim"
9950,63,"6",1999,47612,"Gasolina",86,"não","Azul","não",1300,3,5,69,1015,"não","sim",3,"sim"
10495,68,"1",1999,47500,"Gasolina",86,"sim","Verde","não",1300,5,5,69,1035,"sim","sim",3,"sim"
9500,66,"3",1999,47237,"Gasolina",110,"não","Prata","não",1600,3,5,69,1050,"não","sim",12,"não"
8500,58,"11",1999,47171,"Gasolina",86,"sim","Azul","não",1300,3,5,69,1015,"sim","sim",3,"sim"
10450,60,"9",1999,47060,"Gasolina",110,"não","Cinza","não",1600,4,5,69,1035,"sim","sim",3,"sim"
8950,65,"4",1999,47014,"Gasolina",86,"sim","Cinza","não",1300,3,5,69,1015,"não","sim",3,"sim"
9900,59,"10",1999,46929,"Gasolina",86,"sim","Cinza","não",1300,3,5,69,1025,"sim","sim",3,"sim"
8900,63,"6",1999,46000,"Gasolina",86,"não","Verde","não",1300,5,5,69,1035,"não","sim",3,"sim"
8745,65,"4",1999,45681,"Gasolina",110,"não","Vermelha","não",1600,3,5,69,1050,"não","sim",3,"sim"
8750,65,"4",1999,45549,"Gasolina",86,"sim","Azul","não",1300,3,5,69,1015,"não","não",12,"não"
10750,57,"12",1999,45000,"Gasolina",110,"sim","Preta","não",1600,5,5,69,1050,"não","sim",6,"sim"
9750,57,"12",1999,45000,"Gasolina",110,"sim","Preta","não",1600,3,5,69,1050,"não","não",6,"não"
8850,65,"4",1999,45000,"Gasolina",110,"não","Verde","não",1600,5,5,85,1075,"não","não",3,"sim"
7950,66,"3",1999,45000,"Gasolina",86,"sim","Cinza","não",1300,5,5,69,1035,"não","sim",3,"sim"
9450,63,"6",1999,45000,"Gasolina",110,"sim","Violeta","não",1600,4,5,69,1035,"sim","sim",12,"não"
9950,61,"8",1999,45000,"Gasolina",107,"não","Vermelha","sim",1600,3,5,85,1085,"não","não",3,"sim"
8250,63,"6",1999,44944,"Gasolina",110,"sim","Verde","não",1600,4,5,69,1035,"não","sim",3,"sim"
9950,61,"8",1999,44597,"Gasolina",86,"não","Branca","não",1300,3,5,19,1015,"não","sim",3,"sim"
9995,68,"1",1999,44458,"Gasolina",86,"não","Vermelha","não",1300,3,5,69,1015,"sim","sim",3,"não"
9950,59,"10",1999,43818,"Gasolina",110,"não","Vermelha","não",1600,5,5,85,1070,"não","sim",3,"sim"
10495,60,"9",1999,43426,"Gasolina",110,"sim","Verde","não",1600,5,5,85,1070,"sim","sim",3,"sim"
7950,58,"11",1999,43000,"GNV",110,"sim","Prata","sim",1600,4,3,72,1114,"não","não",3,"sim"
8950,68,"1",1999,43000,"Gasolina",110,"sim","Prata","não",1600,5,5,69,1035,"não","não",6,"sim"
9695,57,"12",1999,43000,"Gasolina",110,"não","Verde","não",1600,5,5,85,1075,"não","não",6,"sim"
7750,64,"5",1999,43000,"Gasolina",86,"não","Azul","não",1300,3,5,69,1015,"não","não",3,"não"
9950,68,"1",1999,42750,"Gasolina",110,"sim","Azul","não",1600,3,5,69,1050,"não","sim",3,"sim"
9950,67,"2",1999,42102,"Gasolina",110,"sim","Prata","não",1600,5,5,85,1075,"sim","sim",3,"sim"
9950,63,"6",1999,41586,"Gasolina",110,"sim","Azul","não",1600,5,5,19,1114,"não","sim",3,"não"
9900,64,"5",1999,41200,"Gasolina",110,"não","Vermelha","não",1600,5,5,85,1070,"não","sim",6,"não"
10950,57,"12",1999,40214,"Gasolina",86,"não","Vermelha","não",1300,3,5,69,1025,"sim","sim",3,"sim"
8950,60,"9",1999,40000,"Gasolina",86,"sim","Azul","não",1300,4,5,69,1000,"sim","sim",3,"sim"
8950,66,"3",1999,39222,"Gasolina",86,"sim","Vermelha","sim",1300,3,5,69,1045,"sim","sim",3,"sim"
8250,66,"3",1999,39144,"Gasolina",110,"sim","Verde","não",1600,3,5,69,1050,"sim","sim",3,"sim"
10250,62,"7",1999,39000,"Gasolina",110,"sim","Verde","não",1600,5,5,85,1075,"sim","sim",3,"sim"
8750,61,"8",1999,38019,"Gasolina",110,"sim","Azul","não",1600,5,5,85,1070,"sim","sim",3,"sim"
9750,68,"1",1999,37759,"Gasolina",110,"sim","Azul","não",1600,5,5,85,1070,"sim","sim",3,"sim"
10950,61,"8",1999,37500,"Gasolina",110,"não","Branca","não",1600,5,5,85,1085,"sim","sim",3,"sim"
10950,60,"9",1999,37111,"Gasolina",110,"sim","Vermelha","não",1600,3,5,69,1050,"sim","sim",3,"sim"
9750,62,"7",1999,37000,"Gasolina",86,"não","Vermelha","não",1300,3,5,69,1015,"não","sim",3,"sim"
8900,59,"10",1999,36954,"Gasolina",110,"sim","Verde","não",1600,3,5,69,1050,"sim","sim",3,"sim"
9500,60,"9",1999,36943,"Gasolina",110,"não","Vermelha","não",1600,5,5,85,1070,"sim","sim",3,"sim"
9950,63,"6",1999,36923,"Gasolina",86,"não","Vermelha","não",1300,5,5,69,1050,"não","sim",3,"sim"
9950,66,"3",1999,36658,"Gasolina",110,"não","Preta","não",1600,3,5,69,1050,"não","sim",3,"sim"
8250,65,"4",1999,36000,"Gasolina",86,"sim","Verde","não",1300,3,5,69,1015,"não","sim",3,"sim"
10450,65,"4",1999,36000,"Gasolina",110,"sim","Cinza","não",1600,3,6,85,1065,"sim","sim",3,"sim"
10950,62,"7",1999,35512,"Gasolina",110,"sim","Preta","não",1600,3,6,85,1065,"não","sim",3,"sim"
9250,65,"4",1999,35283,"Gasolina",86,"sim","Verde","não",1300,3,5,69,1015,"não","sim",3,"sim"
8900,68,"1",1999,35000,"Gasolina",110,"sim","Cinza","não",1600,3,5,69,1050,"sim","sim",3,"sim"
10900,57,"12",1999,35000,"Gasolina",86,"sim","Azul","não",1300,5,5,69,1045,"sim","sim",3,"sim"
9750,64,"5",1999,34114,"Gasolina",110,"não","Azul","não",1600,3,5,69,1050,"sim","sim",3,"sim"
11950,58,"11",1999,34000,"Gasolina",110,"não","Preta","não",1600,5,5,85,1075,"não","sim",3,"sim"
7900,68,"1",1999,33847,"Gasolina",86,"sim","Cinza","não",1300,4,5,69,1000,"sim","sim",3,"sim"
10900,57,"12",1999,33535,"Gasolina",110,"não","Vermelha","não",1600,4,5,69,1035,"não","sim",3,"não"
10450,65,"4",1999,33000,"Gasolina",110,"não","Azul","não",1600,3,5,69,1050,"não","sim",3,"sim"
10950,59,"10",1999,32150,"Gasolina",110,"sim","Azul","não",1600,5,5,85,1085,"não","sim",3,"sim"
9950,65,"4",1999,31588,"Gasolina",86,"sim","Verde","não",1300,3,5,69,1015,"sim","sim",3,"não"
10750,60,"9",1999,31480,"Gasolina",110,"sim","Vermelha","não",1600,3,6,85,1065,"não","sim",3,"sim"
9900,57,"12",1999,31307,"Gasolina",110,"sim","Verde","não",1600,5,5,85,1070,"sim","sim",3,"sim"
10750,68,"1",1999,31000,"Gasolina",110,"sim","Cinza","não",1600,4,5,69,1035,"não","sim",3,"não"
10450,58,"11",1999,30634,"Gasolina",110,"sim","Cinza","não",1600,5,5,85,1075,"sim","sim",3,"sim"
9450,68,"1",1999,30300,"Gasolina",86,"sim","Vermelha","não",1300,4,5,69,1000,"sim","sim",12,"sim"
10750,60,"9",1999,28500,"Gasolina",86,"sim","Cinza","sim",1300,3,5,69,1045,"não","sim",3,"sim"
10950,60,"9",1999,28500,"Gasolina",110,"não","Vermelha","não",1600,5,5,85,1075,"não","sim",3,"sim"
10000,57,"12",1999,28000,"Gasolina",86,"não","Preta","não",1300,3,5,69,1015,"não","sim",3,"sim"
10500,68,"1",1999,26698,"Gasolina",110,"não","Vermelha","não",1600,3,5,85,1055,"não","sim",3,"sim"
12500,62,"7",1999,26000,"Gasolina",107,"não","Preta","sim",1600,3,5,85,1085,"não","sim",3,"sim"
8950,62,"7",1999,25505,"Gasolina",86,"sim","Verde","não",1300,5,5,69,1035,"sim","sim",3,"sim"
10500,58,"11",1999,25000,"Gasolina",110,"sim","Verde","não",1600,5,5,85,1075,"não","não",6,"sim"
9245,66,"3",1999,22835,"Gasolina",110,"sim","Verde","não",1600,3,5,69,1050,"sim","sim",3,"sim"
10950,59,"10",1999,22705,"Gasolina",110,"sim","Cinza","não",1600,5,5,85,1075,"sim","sim",3,"sim"
9500,63,"6",1999,22178,"Gasolina",86,"sim","Vermelha","não",1300,3,5,69,1015,"não","sim",3,"sim"
10900,62,"7",1999,17345,"Gasolina",110,"sim","Vermelha","não",1600,3,5,69,1050,"não","sim",3,"não"
10950,67,"2",1999,15535,"Gasolina",86,"sim","Cinza","sim",1300,4,5,69,1030,"não","sim",3,"sim"
9450,66,"3",1999,15110,"Gasolina",86,"não","Verde","não",1300,5,5,69,1035,"não","sim",3,"sim"
5900,73,"8",1998,232940,"Diesel",72,"não","Cinza","não",2000,5,5,40,1172,"não","sim",3,"não"
6950,79,"2",1998,218118,"Diesel",72,"não","Preta","não",2000,5,5,185,1150,"não","sim",3,"não"
6000,78,"3",1998,217764,"Diesel",72,"sim","Verde","não",2000,5,5,185,1135,"sim","sim",3,"sim"
5250,79,"2",1998,207114,"GNV",110,"sim","Preta","não",1600,5,5,197,1114,"não","não",3,"não"
4400,74,"7",1998,203254,"Diesel",72,"sim","Preta","não",2000,3,5,64,1135,"não","não",3,"não"
6750,77,"4",1998,200732,"Diesel",72,"sim","Cinza","não",2000,4,5,185,1100,"não","sim",3,"sim"
8500,69,"12",1998,197501,"Diesel",72,"não","Branca","não",2000,5,5,185,1135,"não","sim",3,"sim"
6150,80,"1",1998,194765,"Diesel",72,"não","Azul","não",2000,3,5,185,1120,"não","sim",3,"não"
6950,76,"5",1998,191620,"Diesel",72,"não","Preta","não",2000,5,5,185,1150,"não","sim",3,"sim"
5750,76,"5",1998,183277,"Diesel",72,"não","Preta","não",2000,3,5,185,1115,"não","sim",3,"não"
8750,78,"3",1998,180378,"Diesel",72,"sim","Vermelha","não",2000,4,5,185,1100,"não","sim",3,"sim"
6500,70,"11",1998,178800,"Diesel",72,"não","Vermelha","não",2000,3,5,185,1115,"não","sim",3,"sim"
5950,73,"8",1998,176177,"Gasolina",110,"sim","Prata","não",1600,5,5,85,1075,"não","sim",3,"sim"
6500,78,"3",1998,176000,"Gasolina",86,"não","Cinza","não",1300,5,5,69,1035,"não","sim",3,"não"
10500,77,"4",1998,172980,"Diesel",72,"sim","Preta","não",2000,5,5,64,1135,"não","sim",3,"não"
8500,77,"4",1998,170000,"Diesel",72,"não","Vermelha","não",2000,4,5,185,1100,"não","sim",3,"sim"
7950,71,"10",1998,164000,"Gasolina",110,"sim","Azul","não",1600,3,5,19,1050,"não","não",3,"sim"
5800,78,"3",1998,161775,"Gasolina",86,"sim","Preta","não",1300,3,5,69,1015,"não","sim",3,"não"
6750,80,"1",1998,160000,"Gasolina",86,"não","Azul","não",1300,3,5,69,1015,"não","sim",3,"sim"
6950,78,"3",1998,159968,"Diesel",72,"não","Vermelha","não",2000,3,5,185,1115,"não","sim",3,"sim"
5740,74,"7",1998,159908,"Gasolina",110,"não","Vermelha","não",1600,3,5,69,1050,"não","sim",3,"não"
6550,73,"8",1998,158492,"Gasolina",86,"não","Cinza","não",1300,3,5,69,1015,"não","sim",3,"sim"
8950,69,"12",1998,156204,"Diesel",72,"sim","Vermelha","não",2000,3,5,185,1115,"não","sim",3,"sim"
6750,73,"8",1998,156169,"Gasolina",86,"sim","Prata","não",1300,5,5,69,1035,"não","sim",3,"sim"
7950,78,"3",1998,155210,"Gasolina",110,"não","Azul","não",1600,3,5,69,1050,"não","não",6,"não"
7950,69,"12",1998,155000,"Diesel",72,"não","Verde","não",2000,3,5,185,1115,"não","sim",3,"sim"
7450,76,"5",1998,154900,"Diesel",72,"sim","Cinza","não",2000,5,5,185,1140,"não","sim",3,"sim"
7750,70,"11",1998,151300,"Diesel",72,"sim","Preta","não",2000,5,5,185,1150,"não","sim",3,"sim"
6450,71,"10",1998,151000,"GNV",110,"sim","Preta","não",1600,5,5,197,1094,"não","sim",6,"não"
7900,75,"6",1998,150000,"Diesel",72,"sim","Verde","não",2000,3,5,64,1135,"não","sim",3,"não"
6900,69,"12",1998,146304,"Diesel",72,"sim","Cinza","não",2000,3,5,185,1115,"não","sim",3,"sim"
5600,75,"6",1998,146197,"Gasolina",86,"não","Azul","não",1300,3,5,69,1015,"não","sim",3,"sim"
5950,77,"4",1998,145996,"Gasolina",110,"não","Cinza","não",1600,4,5,69,1035,"não","sim",3,"sim"
6950,80,"1",1998,143560,"Gasolina",86,"sim","Verde","sim",1300,3,5,69,1045,"não","sim",3,"não"
7950,71,"10",1998,139145,"Diesel",73,"não","Preta","não",2000,2,5,185,1115,"não","não",6,"não"
8950,79,"2",1998,138500,"Gasolina",86,"não","Cinza","não",1300,5,5,69,1050,"não","sim",3,"não"
7950,74,"7",1998,137741,"Diesel",90,"sim","Azul","não",2000,5,5,185,1135,"não","sim",6,"não"
9500,80,"1",1998,137178,"Diesel",90,"sim","Prata","não",2000,5,5,185,1135,"não","não",6,"não"
8600,76,"5",1998,134889,"Diesel",72,"sim","Vermelha","não",2000,3,5,185,1115,"sim","sim",3,"não"
5950,71,"10",1998,134660,"Diesel",72,"não","Branca","não",2000,5,5,64,1135,"não","sim",3,"sim"
7750,73,"8",1998,134539,"Gasolina",110,"não","Azul","não",1600,5,5,85,1070,"não","sim",3,"não"
7950,79,"2",1998,131500,"Diesel",72,"não","Azul","não",2000,5,5,185,1140,"não","sim",3,"não"
6950,77,"4",1998,131307,"Gasolina",110,"sim","Vermelha","não",1600,3,5,69,1050,"não","sim",3,"sim"
7250,74,"7",1998,130025,"Gasolina",110,"sim","Cinza","não",1600,3,5,69,1050,"não","sim",3,"sim"
6500,78,"3",1998,130000,"Gasolina",86,"não","Azul","não",1300,5,5,19,1015,"não","sim",3,"sim"
7250,77,"4",1998,128960,"Gasolina",110,"sim","Vermelha","não",1600,5,5,85,1070,"não","sim",3,"não"
9250,80,"1",1998,128351,"Gasolina",110,"sim","Cinza","não",1600,5,5,85,1070,"não","sim",3,"não"
8250,73,"8",1998,128006,"Gasolina",110,"sim","Azul","não",1600,3,5,69,1050,"sim","sim",3,"não"
7250,71,"10",1998,127159,"Diesel",72,"sim","Vermelha","não",2000,3,5,185,1115,"não","sim",3,"sim"
5250,72,"9",1998,126478,"Gasolina",110,"sim","Verde","não",1600,4,5,69,1035,"não","sim",3,"sim"
7900,77,"4",1998,126000,"Gasolina",110,"sim","Azul","não",1600,5,5,69,1050,"não","não",6,"não"
6900,76,"5",1998,125778,"Gasolina",110,"não","Cinza","não",1600,3,5,69,1050,"não","sim",3,"sim"
7900,75,"6",1998,125400,"Gasolina",110,"não","Branca","não",1600,3,5,69,1050,"não","não",6,"não"
7250,74,"7",1998,124910,"Diesel",72,"não","Vermelha","não",2000,5,5,185,1135,"não","sim",3,"sim"
8450,70,"11",1998,124743,"Gasolina",110,"sim","Azul","não",1600,3,5,69,1050,"não","sim",3,"não"
7950,76,"5",1998,124591,"Gasolina",110,"sim","Azul","não",1600,5,5,85,1075,"sim","sim",3,"não"
7950,74,"7",1998,124057,"Gasolina",110,"sim","Azul","não",1600,3,5,69,1050,"sim","sim",3,"sim"
6450,72,"9",1998,123403,"Gasolina",110,"sim","Verde","não",1600,3,5,69,1050,"sim","sim",3,"não"
6650,75,"6",1998,123104,"Gasolina",110,"sim","Azul","não",1600,5,5,85,1070,"não","sim",3,"sim"
7950,74,"7",1998,123077,"Gasolina",86,"sim","Vermelha","não",1300,3,5,69,1015,"não","sim",3,"sim"
7250,80,"1",1998,122820,"Gasolina",86,"não","Vermelha","não",1300,5,5,69,1040,"não","sim",3,"sim"
7450,77,"4",1998,122290,"Gasolina",110,"não","Vermelha","não",1600,3,5,69,1050,"não","sim",3,"sim"
7950,74,"7",1998,121900,"Gasolina",110,"sim","Vermelha","não",1600,4,5,69,1035,"não","sim",3,"sim"
7250,77,"4",1998,121545,"Gasolina",110,"sim","Cinza","não",1600,5,5,85,1070,"não","sim",3,"não"
8250,71,"10",1998,120474,"Diesel",72,"sim","Preta","não",2000,3,5,185,1115,"não","sim",3,"sim"
8950,76,"5",1998,120263,"Diesel",72,"sim","Preta","não",2000,5,5,64,1135,"não","sim",6,"não"
7750,74,"7",1998,120196,"Gasolina",110,"sim","Preta","não",1600,3,5,69,1050,"não","sim",3,"sim"
8500,71,"10",1998,120000,"Gasolina",110,"não","Branca","não",1600,5,5,85,1085,"não","sim",3,"sim"
7750,78,"3",1998,120000,"Gasolina",110,"não","Verde","não",1600,5,5,85,1075,"não","sim",3,"não"
5750,73,"8",1998,115877,"Gasolina",110,"não","Branca","não",1600,4,5,69,1035,"não","sim",3,"não"
6900,76,"5",1998,115345,"Gasolina",110,"sim","Vermelha","não",1600,5,5,85,1070,"não","sim",3,"não"
6500,71,"10",1998,115157,"Gasolina",110,"sim","Preta","não",1600,3,5,69,1050,"não","sim",3,"não"
6500,78,"3",1998,115000,"Gasolina",107,"sim","Vermelha","sim",1600,5,5,85,1100,"não","sim",3,"não"
7600,77,"4",1998,114258,"Gasolina",86,"sim","Azul","não",1300,5,5,69,1050,"não","sim",3,"sim"
8950,73,"8",1998,112963,"Diesel",72,"sim","Vermelha","não",2000,5,5,185,1135,"sim","sim",3,"não"
7450,74,"7",1998,112307,"Gasolina",110,"sim","Cinza","não",1600,5,5,85,1070,"sim","sim",3,"não"
7350,72,"9",1998,112000,"Gasolina",86,"sim","Azul","não",1300,3,5,69,1015,"não","sim",3,"não"
7750,73,"8",1998,111602,"Gasolina",86,"sim","Preta","não",1300,3,5,69,1015,"não","sim",3,"não"
7460,80,"1",1998,111392,"GNV",110,"não","Cinza","não",1598,3,5,197,1083,"não","sim",3,"não"
9250,76,"5",1998,110901,"Gasolina",110,"sim","Cinza","não",1600,5,5,85,1085,"sim","sim",3,"não"
7250,80,"1",1998,110887,"Gasolina",110,"sim","Verde","não",1600,3,5,85,1055,"não","sim",3,"não"
6500,72,"9",1998,110634,"Gasolina",86,"sim","Azul","não",1300,3,5,69,1015,"sim","sim",3,"não"
6800,80,"1",1998,110000,"Gasolina",110,"sim","Cinza","não",1600,4,5,69,1035,"não","sim",3,"não"
8700,75,"6",1998,109540,"Gasolina",110,"não","Cinza","não",1600,5,5,85,1085,"sim","sim",3,"sim"
7500,78,"3",1998,109263,"Gasolina",110,"não","Cinza","não",1600,5,5,85,1070,"não","sim",3,"não"
7750,71,"10",1998,107516,"Gasolina",110,"sim","Preta","não",1600,3,5,69,1050,"sim","sim",3,"sim"
7950,73,"8",1998,107108,"Gasolina",110,"sim","Cinza","não",1600,3,5,69,1050,"não","sim",3,"não"
9950,75,"6",1998,107000,"Gasolina",110,"sim","Cinza","não",1600,3,5,69,1050,"não","sim",3,"sim"
6640,74,"7",1998,106250,"Gasolina",110,"não","Verde","não",1600,5,5,85,1070,"não","sim",3,"não"
8750,71,"10",1998,106150,"Gasolina",86,"não","Preta","não",1300,3,5,19,1015,"não","sim",3,"sim"
7750,72,"9",1998,106108,"Gasolina",110,"sim","Azul","não",1600,3,5,69,1050,"não","sim",3,"não"
5950,72,"9",1998,105856,"Gasolina",86,"não","Branca","não",1300,3,5,69,1015,"não","sim",3,"não"
6750,77,"4",1998,105152,"Gasolina",86,"não","Verde","não",1300,3,5,69,1015,"não","sim",3,"sim"
6500,80,"1",1998,105135,"Gasolina",110,"sim","Prata","não",1600,3,5,69,1050,"não","sim",3,"não"
8750,76,"5",1998,104344,"Gasolina",110,"sim","Verde","não",1600,3,5,69,1050,"não","sim",6,"não"
7950,74,"7",1998,104150,"Gasolina",110,"sim","Azul","não",1600,3,5,69,1050,"não","sim",3,"não"
6750,74,"7",1998,104000,"Gasolina",86,"sim","Cinza","não",1300,3,5,69,1010,"não","sim",3,"sim"
7950,73,"8",1998,103121,"Gasolina",86,"sim","Cinza","não",1300,5,5,69,1035,"não","sim",3,"sim"
7950,80,"1",1998,102300,"Gasolina",86,"sim","Azul","não",1300,3,5,69,1015,"não","não",3,"não"
8950,75,"6",1998,102005,"Gasolina",107,"sim","Cinza","sim",1600,5,5,85,1105,"não","sim",3,"sim"
7750,77,"4",1998,102000,"Gasolina",86,"sim","Azul","não",1300,3,5,69,1015,"sim","sim",3,"não"
6450,75,"6",1998,101855,"Gasolina",110,"sim","Cinza","não",1600,5,5,85,1070,"não","sim",3,"não"
6900,74,"7",1998,101773,"Gasolina",110,"não","Cinza","não",1600,3,5,69,1050,"não","sim",3,"sim"
8450,75,"6",1998,101159,"Gasolina",110,"sim","Vermelha","não",1600,5,5,85,1085,"não","sim",3,"sim"
6750,74,"7",1998,101000,"Gasolina",86,"não","Cinza","não",1300,3,5,19,1015,"não","sim",3,"não"
8050,74,"7",1998,100732,"Gasolina",86,"sim","Azul","sim",1300,4,5,69,1030,"não","sim",3,"não"
9500,79,"2",1998,100719,"Gasolina",110,"não","Vermelha","não",1600,5,5,85,1070,"não","sim",3,"não"
7750,78,"3",1998,100487,"Gasolina",110,"não","Vermelha","não",1600,4,5,69,1035,"sim","sim",3,"não"
8500,80,"1",1998,100458,"Gasolina",110,"não","Azul","não",1600,5,5,85,1085,"não","sim",3,"não"
7795,75,"6",1998,100192,"Gasolina",110,"sim","Preta","não",1600,3,5,69,1050,"sim","sim",3,"não"
6490,80,"1",1998,100123,"Gasolina",110,"sim","Preta","não",1600,3,5,69,1050,"sim","sim",3,"não"
7950,73,"8",1998,99971,"Gasolina",110,"sim","Cinza","não",1600,3,5,69,1050,"não","sim",3,"não"
6425,79,"2",1998,99397,"Gasolina",86,"não","Azul","não",1300,5,5,69,1035,"não","sim",3,"sim"
8950,69,"12",1998,99374,"Gasolina",86,"sim","Azul","não",1300,5,5,69,1035,"não","sim",3,"sim"
6950,72,"9",1998,99245,"Gasolina",110,"sim","Vermelha","não",1600,5,5,19,1114,"não","não",3,"sim"
8750,79,"2",1998,98742,"Gasolina",110,"não","Prata","não",1600,5,5,85,1085,"sim","sim",3,"não"
8450,71,"10",1998,98154,"Gasolina",110,"sim","Preta","não",1600,3,5,69,1050,"não","sim",6,"não"
7950,77,"4",1998,98000,"Gasolina",110,"sim","Verde","não",1600,5,5,19,1065,"não","não",3,"sim"
7950,80,"1",1998,97548,"Gasolina",86,"não","Branca","não",1300,5,5,69,1035,"sim","sim",3,"não"
8900,78,"3",1998,97534,"Gasolina",110,"sim","Cinza","não",1600,5,5,85,1070,"não","não",3,"não"
8950,73,"8",1998,97494,"Gasolina",110,"sim","Prata","não",1600,5,5,85,1085,"sim","sim",3,"sim"
8900,73,"8",1998,97085,"Gasolina",110,"sim","Cinza","não",1600,5,5,85,1085,"sim","sim",3,"não"
7950,69,"12",1998,97000,"Gasolina",110,"não","Verde","não",1600,4,5,69,1035,"sim","sim",12,"não"
6495,74,"7",1998,96302,"Gasolina",86,"sim","Azul","não",1300,3,5,69,1015,"não","sim",3,"sim"
7250,78,"3",1998,96000,"Gasolina",86,"sim","Preta","não",1300,3,5,69,1015,"não","não",3,"não"
9250,74,"7",1998,96000,"Gasolina",110,"sim","Preta","não",1600,5,5,85,1085,"sim","sim",3,"sim"
6650,78,"3",1998,95909,"Gasolina",110,"sim","Preta","não",1600,5,5,85,1070,"não","sim",3,"sim"
6990,79,"2",1998,95700,"Gasolina",110,"não","Vermelha","não",1600,5,5,85,1085,"não","não",3,"não"
7750,78,"3",1998,95651,"Gasolina",110,"sim","Azul","não",1600,5,5,85,1070,"não","sim",3,"sim"
6950,79,"2",1998,95000,"Gasolina",86,"sim","Cinza","não",1300,5,5,69,1035,"sim","sim",3,"sim"
7250,80,"1",1998,94447,"Gasolina",110,"não","Vermelha","não",1600,3,5,69,1050,"não","sim",3,"sim"
9950,80,"1",1998,94079,"Gasolina",110,"sim","Cinza","não",1600,5,5,85,1085,"sim","sim",3,"sim"
9250,80,"1",1998,93841,"Gasolina",110,"não","Prata","não",1600,5,5,85,1070,"não","não",6,"sim"
7200,79,"2",1998,93090,"Gasolina",86,"sim","Prata","não",1300,5,5,69,1035,"não","sim",3,"sim"
8250,72,"9",1998,93066,"Gasolina",110,"sim","Cinza","não",1600,5,5,85,1075,"não","sim",3,"sim"
8950,79,"2",1998,93039,"Gasolina",110,"sim","Azul","não",1600,3,5,69,1050,"não","sim",3,"não"
8250,77,"4",1998,93000,"Gasolina",110,"sim","Verde","não",1600,5,5,85,1075,"não","sim",3,"não"
6250,80,"1",1998,92830,"Gasolina",86,"sim","Prata","não",1300,3,5,69,1015,"não","sim",3,"sim"
9900,80,"1",1998,92255,"Gasolina",107,"não","Cinza","sim",1600,5,5,85,1105,"sim","sim",3,"não"
7300,80,"1",1998,92096,"Gasolina",86,"sim","Vermelha","não",1300,5,5,69,1035,"não","sim",3,"não"
8950,72,"9",1998,91921,"Gasolina",86,"sim","Azul","não",1300,3,5,69,1020,"não","sim",6,"não"
6500,70,"11",1998,91900,"Gasolina",86,"sim","Prata","não",1300,3,5,69,1015,"não","sim",3,"não"
7950,78,"3",1998,91399,"Gasolina",110,"sim","Azul","não",1600,5,5,85,1070,"sim","sim",3,"sim"
7450,75,"6",1998,91082,"Gasolina",110,"sim","Prata","não",1600,3,5,69,1050,"sim","sim",3,"não"
